StudentID,Age,Gender,Ethnicity,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering,GPA,GradeClass,AtRisk
1643,18,1,0,4,18.1188793585,24,1,0,1,1,0,0,1.3962784384,4,1
1644,15,0,0,1,11.3361221002,21,1,2,1,0,0,0,1.6094867988,4,1
1645,18,0,0,2,7.0884798397,19,0,2,1,0,1,0,1.1873675246,4,1
1646,15,1,3,2,7.6229376407,15,0,2,1,0,1,0,2.0197970227,3,0
1647,15,0,0,2,8.2370456629,29,0,3,0,0,0,1,0.2416256282,4,1
1648,15,0,1,0,14.5515864427,19,0,2,0,0,0,0,1.2477251942,4,1
1649,18,0,0,2,9.0327799104,23,0,1,0,0,1,0,0.8526823634,4,1
1650,15,1,3,0,17.1345989301,22,0,1,0,0,0,0,0.9657009889,4,1
1651,17,0,0,2,18.8818957186,16,1,4,1,1,0,0,2.4238007516,3,0
1652,18,0,0,2,6.7189230676000005,15,0,1,1,0,0,0,1.7419681673,4,0
1653,17,1,2,1,11.2138896275,5,0,1,0,0,1,0,2.8459257757,2,0
1654,15,0,2,3,1.9011307366999999,7,0,2,0,0,0,0,2.039564398,3,0
1655,16,1,0,0,4.0093809553,18,1,1,1,0,0,0,1.5420637396,4,1
1656,15,1,0,3,8.2693153342,29,1,2,0,0,1,0,0.7307796024000001,4,1
1657,17,0,0,2,4.124054318,24,0,3,1,0,0,0,0.4999877784,4,1
1658,17,1,0,1,17.5312098158,25,1,3,0,0,0,0,1.1228893811,4,1
1659,18,1,0,1,3.1657251212,1,1,3,0,1,0,0,2.9594927281,2,0
1660,16,0,0,4,9.1132164311,13,0,1,1,1,1,0,2.3002052396,3,0
1661,18,1,0,0,12.1139848092,21,0,2,0,1,0,0,1.3527207636,4,1
1662,17,1,0,1,13.8372781632,11,1,0,1,0,0,0,2.1340620381,3,0
1663,15,0,1,1,7.6613873945,16,0,0,1,0,0,1,1.2997943203,4,1
1664,16,0,3,2,17.3819813745,27,0,2,1,0,0,0,0.7478339441,4,1
1665,15,0,1,2,11.3663830216,26,0,1,1,1,1,0,0.5329232038,4,1
1666,15,1,0,1,8.790155609,14,0,3,0,0,0,0,2.0737697903,3,0
1667,16,0,0,1,1.344812681,17,1,3,1,1,0,0,1.9913793640000002,4,0
1668,18,1,3,1,9.2937893689,15,0,3,1,0,0,1,1.8999595995,4,0
1669,15,1,0,1,16.4147168163,12,0,3,1,1,0,0,2.6148839418,2,0
1670,17,1,0,2,12.2908203644,20,1,0,1,1,1,0,1.8102707443,4,0
1671,15,1,1,2,16.6432490746,16,0,2,1,0,0,0,1.5819314806,4,1
1672,16,1,1,1,9.880233412,7,0,1,0,1,0,0,2.2713328033,3,0
1673,16,1,1,1,2.3692341019,0,1,2,1,0,0,0,3.3636704911,1,0
1674,16,1,0,1,0.2727969167,28,0,1,1,1,0,0,0.4812984805,4,1
1675,18,0,0,4,6.0643909344,24,0,0,1,1,0,0,0.1999273795,4,1
1676,15,0,3,4,13.95980943,25,0,2,0,1,1,1,1.2680087507,4,1
1677,18,1,0,3,15.8051980788,26,0,3,1,0,0,0,0.882552454,4,1
1678,18,1,1,1,5.9150566924,2,1,3,0,0,0,0,3.1201366394,1,0
1679,16,0,2,0,9.9130784177,15,0,2,0,1,0,1,1.8041546918,4,0
1680,16,1,1,1,8.4223780887,27,0,2,1,1,1,0,0.6817036435,4,1
1681,18,0,0,1,8.210455687,1,0,2,1,0,0,1,2.8982618172,2,0
1682,15,0,0,2,4.626974264,14,0,3,0,0,0,1,1.7303180028,4,0
1683,17,0,1,2,2.7274221006,0,1,0,1,0,1,0,3.5607916721,0,0
1684,18,1,2,3,3.9337711646,8,1,3,0,1,0,0,2.5287745744,2,0
1685,15,1,3,3,1.1066477433,15,1,2,0,1,0,0,1.5923878582,4,1
1686,16,0,0,1,3.9626148365000002,3,0,1,0,0,1,1,2.374130972,3,0
1687,16,0,0,2,0.1840179525,11,1,0,1,0,0,0,1.8104094800000001,4,0
1688,15,0,3,1,12.5451680127,0,0,1,0,0,0,0,2.8298264313,2,0
1689,17,0,2,0,6.3275081478,0,1,2,0,0,0,1,3.0476020888,1,0
1690,16,0,2,2,19.4628942285,6,1,3,1,1,0,0,3.6259217303,0,0
1691,16,1,0,0,3.8743410154999998,17,0,2,0,0,0,1,0.9273215453,4,1
1692,16,0,1,2,6.9165714062,22,0,2,1,0,0,0,1.3319589488,4,1
1693,15,1,2,1,7.1568231728,27,0,4,1,1,0,1,0.7795517215000001,4,1
1694,18,0,1,2,0.16902992120000002,22,0,1,1,0,0,0,0.8813584466000001,4,1
1695,16,1,0,2,16.7841590608,14,1,1,0,0,0,0,2.3981210859,3,0
1696,18,1,0,1,0.6398892029000001,25,0,2,0,1,0,0,0.7588142688,4,1
1697,17,1,1,3,18.8035966946,29,0,3,1,0,0,0,1.028865596,4,1
1698,16,1,0,1,17.8414870219,24,0,3,0,1,0,0,1.4444766952,4,1
1699,16,1,0,2,10.7104383217,12,1,2,0,0,0,0,2.2140674592,3,0
1700,17,1,3,2,10.8719114982,15,0,4,0,1,1,0,2.5119180875,2,0
1701,16,0,0,2,13.0755584591,6,0,3,0,0,0,0,2.690149803,2,0
1702,18,1,2,4,7.7410002387,15,0,0,1,0,0,0,1.6052743862,4,1
1703,15,0,0,1,12.944445668,12,0,3,1,0,1,1,2.7098894874,2,0
1704,18,1,1,2,0.8953677738,13,0,0,0,1,0,0,1.5285635013,4,1
1705,15,1,3,2,1.080952547,16,1,3,0,1,0,0,1.7785692023,4,0
1706,15,0,0,3,9.1446083924,11,0,1,1,0,0,0,2.1219640589,3,0
1707,18,1,0,1,10.9924460221,28,0,3,0,0,0,0,0.4059048314,4,1
1708,18,0,0,2,17.7563528067,23,0,2,1,0,0,0,1.1239263277,4,1
1709,18,0,0,2,2.0932126782,23,0,3,0,0,0,0,0.8703304110000001,4,1
1710,18,0,2,1,16.4529585439,19,0,2,1,1,0,0,1.8228292081,4,0
1711,17,0,3,2,4.2009467458,12,0,3,1,0,0,0,2.2311829319,3,0
1712,16,1,0,1,7.8816729702,23,0,1,0,1,1,0,0.9669677175,4,1
1713,15,1,0,2,6.3320486965,19,0,4,0,1,0,0,1.6918589462,4,0
1714,18,0,0,3,8.0031054573,14,0,3,0,0,0,0,2.0697582059,3,0
1715,18,1,2,2,3.0099099615,23,1,1,1,1,0,0,1.0578761268,4,1
1716,18,1,0,2,10.0714014881,20,0,4,0,0,0,0,1.321427207,4,1
1717,17,0,1,2,16.0328517966,3,1,2,1,0,0,1,3.5169407207,0,0
1718,18,1,1,0,8.8306802076,21,1,3,0,1,0,1,1.0491570025,4,1
1719,18,0,1,1,9.812271518,1,0,3,1,0,0,0,3.4861413291,1,0
1720,18,0,0,2,16.9753517056,27,1,0,1,0,0,1,0.5868374055000001,4,1
1721,16,1,2,1,14.1211622928,17,0,4,0,1,0,0,2.3588158975,3,0
1722,17,1,0,1,9.8090881704,1,0,2,0,0,0,0,3.1522222857,1,0
1723,18,1,0,2,5.1539129638,24,0,1,0,0,0,0,0.5878350833,4,1
1724,15,0,2,1,17.6985349369,14,0,3,1,1,0,1,2.6688933291,2,0
1725,15,0,2,1,11.5404080338,29,0,3,0,0,0,0,0.30437203430000004,4,1
1726,15,1,0,2,4.4229522022,25,0,0,0,1,0,0,0.2806703079,4,1
1727,17,1,0,1,5.3823950528,18,0,1,1,0,0,0,0.8730911974000001,4,1
1728,17,1,0,3,16.0626617787,14,0,3,0,0,0,0,2.3307834829000003,3,0
1729,15,1,0,3,0.8829112417,25,0,0,1,1,1,0,0.31885090850000003,4,1
1730,18,0,0,2,19.8418437406,19,0,4,0,0,0,0,1.7922893205000001,4,0
1731,17,1,0,1,2.6070335943,9,0,3,0,1,0,0,2.5732191365,2,0
1732,15,0,0,2,15.9213705079,27,0,2,0,1,0,0,1.0844901258,4,1
1733,15,0,2,3,7.8955063354,23,0,2,1,1,0,1,1.0866966803,4,1
1734,18,1,1,2,9.8443236657,19,0,2,0,0,1,1,1.0041126627,4,1
1735,16,1,1,1,17.6130115493,10,1,2,1,0,0,0,2.8246048925,2,0
1736,17,1,0,2,8.2582237918,25,1,3,0,1,1,1,1.3643737821,4,1
1737,18,0,3,3,10.7498750735,9,0,4,0,0,0,1,2.6072864008,2,0
1738,15,1,2,2,0.9859932482,28,1,2,1,0,1,0,0.5684680838,4,1
1739,15,1,2,2,0.0469494773,22,0,2,0,0,0,1,0.5737961933,4,1
1740,18,0,2,2,4.89599746,4,0,1,0,0,0,0,2.2580710352,3,0
1741,17,1,3,2,13.6116618584,8,1,3,0,0,0,0,2.8400929751,2,0
1742,16,0,1,0,2.4252978672,19,0,3,1,1,0,0,1.6831172628000002,4,0
1743,16,1,0,2,2.2752391761,18,1,3,1,0,0,0,1.7209071501,4,0
1744,15,0,1,0,8.2192121607,12,0,0,0,0,0,0,1.5377839092999999,4,1
1745,17,1,2,2,12.9567407722,17,0,3,0,1,0,0,2.0634635075,3,0
1746,16,1,2,1,14.241439845,16,0,2,1,0,0,0,1.8785475099000002,4,0
1747,17,0,1,2,3.569013482,26,0,3,1,1,0,1,0.863270859,4,1
1748,17,0,0,1,1.5917629474,5,0,3,0,0,0,0,2.5132861330000003,2,0
1749,15,1,0,2,18.8079406789,9,0,3,1,1,0,1,2.7721632696,2,0
1750,16,0,3,2,5.2133276512,1,1,2,0,0,0,0,2.8883859358,2,0
1751,18,0,1,1,17.0669299522,23,0,3,0,1,0,0,1.3371610495000001,4,1
1752,15,0,1,1,17.2698290093,5,0,0,0,0,0,0,2.3706116147,3,0
1753,16,0,0,1,15.4504518353,27,0,3,0,0,1,0,0.8544646478,4,1
1754,16,1,0,3,3.3766721331,27,1,0,0,0,0,0,0.32264182700000005,4,1
1755,16,1,2,2,16.4360291851,20,0,2,1,1,0,0,1.8342269971,4,0
1756,16,0,1,2,15.3850111848,12,0,1,0,0,0,0,1.9900604524,4,0
1757,16,0,2,1,11.9344598021,17,1,3,0,1,0,0,2.2269833938,3,0
1758,17,0,0,2,6.7440407034,6,0,2,0,0,0,1,2.6083868983,2,0
1759,15,0,1,3,5.2501720853,1,0,3,1,0,0,0,3.4063390823,1,0
1760,17,1,0,3,2.4377842416,28,1,3,1,0,0,0,0.8670343739,4,1
1761,18,1,2,2,10.195141338,13,1,3,0,1,0,0,2.1660913252,3,0
1762,16,0,0,0,11.7052175102,4,0,1,0,1,0,0,2.4229283329,3,0
1763,15,0,0,1,7.1867798103,17,0,3,0,1,0,0,1.5095578778,4,1
1764,16,0,1,0,9.5071813536,10,1,2,0,1,0,0,2.4438572643,3,0
1765,15,1,3,1,7.2702891474,9,0,0,0,0,0,0,2.0038283786,3,0
1766,17,0,0,1,12.8201211464,10,1,1,0,1,0,0,2.4653064895,3,0
1767,15,1,2,1,18.0251841559,26,0,1,1,0,1,0,0.8447920019,4,1
1768,18,0,0,1,3.2784052409,1,0,0,0,1,0,0,2.7310588984,2,0
1769,18,1,0,3,7.6281761981,14,0,2,0,0,0,0,1.7360114894,4,0
1770,15,0,0,2,2.817372079,6,1,0,0,1,0,0,2.5896707309,2,0
1771,15,1,0,3,12.4988754082,8,1,2,1,0,0,0,2.7423611231000002,2,0
1772,15,0,1,2,14.5774101898,4,0,1,0,0,0,0,2.4959194397,3,0
1773,15,0,0,1,18.6382546519,6,1,1,0,0,1,0,2.8534371942,2,0
1774,18,0,0,2,5.5774385252,19,0,4,1,0,0,0,1.5913479919,4,1
1775,16,1,3,1,19.0042241173,1,0,2,0,0,1,0,3.2096733284,1,0
1776,15,0,0,2,1.2652534364,2,1,1,0,1,0,0,3.1276178652,1,0
1777,15,1,2,1,12.0602772673,1,1,2,0,1,1,1,3.4532758968,1,0
1778,18,1,0,4,1.1426543869,20,1,1,1,0,0,0,0.822773567,4,1
1779,18,0,1,1,17.8754837552,21,1,0,0,0,0,0,1.217335228,4,1
1780,17,0,0,1,10.5961811414,22,0,0,1,0,0,0,0.7626843112,4,1
1781,15,0,0,3,13.3869670153,18,0,4,0,1,1,0,2.1458486709,3,0
1782,17,1,0,0,16.6314785182,3,1,3,0,0,0,0,3.2991310018,1,0
1783,18,0,0,2,3.0062124497,23,0,3,1,0,1,0,1.1708122846,4,1
1784,18,1,0,2,0.7718312388,19,0,4,0,0,0,1,1.4245956529,4,1
1785,16,1,1,3,17.5776229183,6,0,4,0,0,0,0,2.9026593669,2,0
1786,15,0,2,4,6.2986645492,27,0,3,0,0,1,0,0.6914774187,4,1
1787,17,0,2,4,2.5795781585,21,1,3,1,0,1,1,1.8865425001,4,0
1788,18,0,1,0,9.3692247417,6,0,2,0,0,0,1,2.6353413513,2,0
1789,18,0,0,3,11.9661215139,16,1,1,0,0,0,0,1.5003394188999999,4,1
1790,17,0,0,2,0.6194120685,18,0,2,0,0,1,0,1.2355538161,4,1
1791,16,0,0,2,5.4979131651,21,0,2,0,0,0,0,0.6046134055,4,1
1792,18,1,0,1,0.6559974855,15,0,4,0,0,0,0,1.3881389763,4,1
1793,15,1,1,2,8.4067077839,2,0,2,0,0,1,0,3.3005522063,1,0
1794,18,1,1,4,17.9020005813,14,0,3,0,0,0,1,2.1686415935,3,0
1795,15,0,0,3,19.6530482299,13,0,2,1,1,0,0,2.7972674797,2,0
1796,17,1,0,2,12.7409510701,14,0,1,0,0,0,0,1.7174586154,4,0
1797,15,1,2,0,3.2327538757,13,0,2,0,1,0,0,1.6879004923,4,0
1798,17,1,2,1,18.1169878,6,0,2,1,0,0,0,2.9521458635,2,0
1799,15,1,0,3,10.324956464,24,0,2,1,0,0,0,0.9633750093000001,4,1
1800,17,1,3,2,3.0749862421,2,0,2,1,0,0,0,3.334971828,1,0
1801,15,0,3,2,18.434533389,29,0,1,0,0,0,0,0.4436406552,4,1
1802,16,0,0,0,15.1493810145,16,1,2,1,0,0,0,1.9557917388,4,0
1803,15,1,0,2,14.6341054545,9,0,3,1,1,0,0,2.8503513392,2,0
1804,15,1,1,2,14.1836140759,14,1,2,0,1,0,0,2.3700674222,3,0
1805,16,1,3,3,4.0067964219,28,1,2,0,0,0,0,0.1525907792,4,1
1806,18,0,2,2,4.2201338342,5,0,0,0,0,0,0,2.123043127,3,0
1807,18,0,0,1,13.7658599685,27,1,1,1,0,1,1,0.9220132315,4,1
1808,15,1,0,2,4.3944550022,16,0,2,0,0,0,1,1.4289932381,4,1
1809,16,0,1,0,8.7734339361,16,1,2,0,1,0,0,1.8934409155,4,0
1810,15,0,1,4,15.6400365119,13,1,2,0,0,0,0,1.939584666,4,0
1811,17,1,0,1,15.679050362,23,0,3,1,1,0,0,1.5112769972,4,1
1812,17,0,2,2,9.0652354505,24,0,1,0,0,1,0,0.8256041744,4,1
1813,15,0,1,1,15.8437987655,17,0,0,1,0,0,0,1.7643543087,4,0
1814,18,1,2,2,16.772435924,24,0,2,1,0,0,0,1.2955949005,4,1
1815,18,0,2,2,13.0955150257,4,0,2,0,0,0,0,2.4737171781000002,3,0
1816,15,0,2,2,4.5685170462,28,0,2,0,0,1,0,0.019798485,4,1
1817,15,1,0,1,5.4802356077,7,0,3,0,0,0,0,2.2029585057,3,0
1818,17,0,1,1,6.2968231082,6,0,3,1,0,0,0,3.040025436,1,0
1819,18,0,0,1,2.3360821547,22,1,1,1,0,0,0,1.0690799866,4,1
1820,15,1,1,2,5.4631924074,3,1,4,1,0,0,0,3.9417600224,0,0
1821,17,1,0,0,4.1903844863,17,0,1,0,0,1,0,1.4825959731,4,1
1822,18,1,1,2,9.1065749962,4,0,3,0,1,0,0,3.0422753693,1,0
1823,16,0,0,3,18.1687509574,15,0,3,0,1,0,0,2.1039665103,3,0
1824,17,1,0,3,2.0896063351,13,0,3,0,0,0,0,1.7875223290000002,4,0
1825,18,0,0,2,14.4053584789,26,1,1,1,0,0,1,1.1003818826,4,1
1826,18,1,0,2,13.7456600883,26,0,2,0,0,0,0,0.8545582886,4,1
1827,17,0,2,0,1.9150839733,18,0,2,0,1,0,1,1.1996513876,4,1
1828,16,1,2,2,18.4514480981,13,1,1,0,0,0,0,2.5919409191,2,0
1829,17,1,1,3,11.3694440431,8,1,0,0,0,0,1,2.2822127452,3,0
1830,18,1,0,1,7.2745104227,5,0,2,0,0,0,0,2.7548774933,2,0
1831,15,1,0,2,15.1307716699,16,0,2,0,1,0,0,1.9212686469,4,0
1832,15,0,0,3,5.147309168,18,0,3,1,0,1,0,1.5835564957,4,1
1833,17,1,0,3,13.870196740899999,11,0,1,0,0,1,0,1.7233856864,4,0
1834,18,1,2,1,0.7942241514,3,1,3,1,0,0,0,2.8760550054,2,0
1835,15,0,0,2,16.7881607522,15,0,1,0,0,0,0,1.8889919304,4,0
1836,18,1,0,1,8.9634169404,24,0,3,1,1,0,0,1.3693699674,4,1
1837,17,0,0,1,12.7338582872,10,1,2,0,0,0,0,2.5505462337,2,0
1838,15,1,0,3,4.4247563961,21,1,2,1,1,1,1,1.9435733405,4,0
1839,18,1,1,3,13.5414742532,3,1,3,1,0,0,1,3.3104012689,1,0
1840,15,1,1,2,15.4448055179,16,0,1,0,0,0,0,1.4189386745,4,1
1841,17,0,0,0,9.4642637377,7,0,1,0,1,0,0,2.353054655,3,0
1842,18,1,0,3,12.3545384812,13,0,2,0,0,1,0,1.7528862062,4,0
1843,15,1,0,2,9.1265184764,26,0,1,1,0,1,0,0.5139629887,4,1
1844,17,1,0,1,17.8818273852,1,0,2,0,0,0,0,3.0219548675,1,0
1845,15,0,0,2,9.9573836103,10,0,1,0,1,0,1,1.8347494482000002,4,0
1846,15,0,3,0,16.8361741806,10,0,3,0,0,0,0,2.2757001470000002,3,0
1847,16,1,1,2,16.0270411654,23,1,3,1,1,0,1,1.7676467846000001,4,0
1848,16,0,1,2,8.210096427,21,0,0,1,0,1,0,1.3537230743,4,1
1849,17,1,0,1,4.6016898371,23,1,3,0,1,0,0,1.0342011686,4,1
1850,16,1,0,1,8.1216426512,5,0,2,0,0,0,0,2.7583418312,2,0
1851,17,1,1,1,16.5243475155,20,1,2,1,0,0,0,1.7899668742000001,4,0
1852,16,1,1,0,4.5526507164000005,20,0,2,1,0,0,0,1.2239736069,4,1
1853,15,1,2,2,10.4887269172,13,1,3,0,1,0,1,2.4436191054,3,0
1854,17,1,0,3,16.1219349592,29,0,2,0,1,1,0,0.36295700280000004,4,1
1855,17,1,1,0,7.0695495026,9,0,3,1,0,0,0,2.2517539219,3,0
1856,15,0,0,0,12.8441927401,25,1,1,0,0,0,0,0.9000416925,4,1
1857,17,0,2,2,4.912631481,26,0,4,0,0,0,0,0.6566169233,4,1
1858,17,0,1,3,2.1855889074,7,0,3,1,0,0,0,2.1864269513,3,0
1859,16,0,1,1,15.8876845019,6,1,1,0,0,1,1,2.8831362657,2,0
1860,17,0,0,1,1.9793724682,7,1,3,1,0,0,0,2.8778536976,2,0
1861,18,0,1,2,5.4276279016,27,0,2,0,0,0,0,0.012063489600000001,4,1
1862,15,0,0,1,17.1021884399,7,0,1,1,0,0,0,2.5837381628,2,0
1863,16,1,0,0,6.9293857416,22,0,1,0,1,0,0,1.1615545311,4,1
1864,16,1,0,2,19.4609069903,1,0,0,1,0,0,0,3.3016905127,1,0
1865,18,1,1,2,19.5946866955,26,1,3,0,0,0,0,1.5051727733,4,1
1866,15,1,0,2,5.3655204091,15,0,2,0,0,0,0,1.3856962206,4,1
1867,15,0,0,2,0.819564445,8,0,2,0,0,0,1,2.2409239487,3,0
1868,16,0,2,2,14.1012656841,12,1,1,1,0,0,0,2.1167233822,3,0
1869,17,1,0,1,9.019730053,22,0,2,0,0,0,1,1.0366568344,4,1
1870,16,1,1,1,2.0150568792,11,0,2,0,0,0,0,1.6174602067000001,4,1
1871,15,0,0,1,14.1504563796,26,0,3,0,0,0,0,0.8659455421000001,4,1
1872,18,1,0,1,0.6234981822,21,0,4,0,1,0,0,1.3202459872,4,1
1873,16,1,2,2,17.4039338098,24,0,2,1,0,0,1,1.2597646827,4,1
1874,15,1,0,3,2.7730505823,28,0,2,1,0,0,0,0.0815731844,4,1
1875,16,1,0,4,2.5462375749,16,0,2,0,1,1,0,1.6896730848,4,0
1876,17,0,1,2,3.5134459594000003,26,0,3,0,0,0,1,0.4604216498,4,1
1877,16,1,1,1,19.2053271698,1,0,1,1,0,0,0,3.5770438974000003,0,0
1878,16,1,1,1,13.8633872051,12,0,2,1,0,0,0,2.0878721266,3,0
1879,15,0,0,3,16.0274307093,0,0,3,1,0,0,0,3.3695843618,1,0
1880,15,0,0,2,7.9526997147,25,0,0,0,0,0,0,0.0,4,1
1881,15,1,2,2,6.7262545501,27,0,1,0,0,0,0,0.09465159170000001,4,1
1882,16,0,1,2,4.6896801357,18,0,3,0,1,0,0,1.4053156279,4,1
1883,17,1,2,2,9.6129605662,10,0,1,0,0,0,0,1.87826418,4,0
1884,18,1,2,3,11.0365746707,4,0,2,1,0,0,0,2.8719047704,2,0
1885,18,0,2,0,12.6354968731,0,1,2,0,0,0,0,3.7079480402,0,0
1886,15,1,0,2,5.14237008,19,0,2,0,0,1,0,1.1748680911,4,1
1887,15,1,0,3,18.9730816181,29,1,1,1,0,0,0,0.9954496419000001,4,1
1888,16,1,2,1,3.3951699641,12,1,4,0,1,0,0,2.5287112568,2,0
1889,18,1,0,2,19.3130634953,7,0,0,1,1,0,0,2.5968344903,2,0
1890,15,0,0,1,0.2971224502,5,0,3,0,0,0,0,2.4606067738,3,0
1891,17,0,2,4,9.6225138363,28,1,0,0,0,0,0,0.5477807235000001,4,1
1892,17,1,2,0,6.6673567623,16,0,2,0,1,0,0,1.8030544267000002,4,0
1893,15,0,0,2,8.9824682786,11,1,1,0,0,0,0,2.3099758478,3,0
1894,15,1,0,1,11.4132915796,0,0,1,0,0,0,0,3.0933639433,1,0
1895,18,1,0,2,8.7117831603,2,0,1,0,0,0,0,2.6159007237000003,2,0
1896,18,1,2,1,8.296937006,13,0,2,0,1,0,0,2.2769183182,3,0
1897,16,1,3,1,14.6544683083,25,0,2,1,0,0,0,1.0515315263,4,1
1898,18,1,0,2,13.7175255017,7,0,1,0,1,0,0,2.747706159,2,0
1899,17,0,0,3,16.6654256407,10,0,4,0,0,0,0,2.621670104,2,0
1900,17,1,2,1,4.9991796248,26,1,1,0,0,0,0,0.2432980938,4,1
1901,15,0,0,1,12.1905701951,13,1,2,0,0,0,0,2.1947065208,3,0
1902,18,0,1,2,11.7038957079,7,0,1,0,0,0,1,2.6399064877000002,2,0
1903,16,1,3,2,7.3947562175,28,1,2,0,1,0,0,0.8334934183,4,1
1904,17,1,0,3,9.7211508381,2,1,3,0,0,0,0,3.4024015908000003,1,0
1905,17,1,1,1,6.2756428661,6,1,2,0,0,1,0,2.6162916954,2,0
1906,16,1,0,2,2.8368879523,27,0,1,0,0,0,0,0.33971538500000004,4,1
1907,16,1,0,1,4.2760242133,18,1,1,1,0,0,1,1.6977287802,4,0
1908,17,0,2,1,2.110272928,3,0,3,0,0,0,0,2.3568568068999998,3,0
1909,17,1,0,2,13.661391503800001,24,0,1,0,0,0,0,0.8456248399,4,1
1910,16,1,3,2,13.2145478622,15,1,2,1,0,1,0,2.2465452732,3,0
1911,17,0,1,2,19.0121274316,12,0,1,1,1,0,0,2.4786991828,3,0
1912,15,0,0,1,14.5935682729,19,0,1,1,0,1,1,1.3742882826,4,1
1913,15,1,0,2,1.0409167751,18,1,1,0,1,0,0,1.3553810454000002,4,1
1914,16,0,0,2,17.6849034786,4,0,3,1,0,0,0,3.0604907501,1,0
1915,18,1,0,4,17.2535032589,22,1,3,1,0,0,0,1.5569571221,4,1
1916,16,0,0,1,8.8664064155,4,1,2,1,0,0,0,3.2195312479,1,0
1917,16,0,0,1,11.7172610106,19,0,1,0,1,0,0,1.1501535484,4,1
1918,18,1,0,1,19.5215666495,23,0,2,0,0,1,1,1.3214293025,4,1
1919,18,0,2,2,10.646087277,3,1,2,1,1,0,0,3.4913265883,1,0
1920,18,0,1,1,18.1064365675,1,0,2,0,0,1,1,3.8695867242,0,0
1921,15,0,2,3,1.6607751562000002,25,1,0,0,0,0,1,0.1704636133,4,1
1922,17,0,0,1,3.8210373742,12,1,4,0,0,0,0,2.19738729,3,0
1923,15,0,0,3,8.8150988688,29,0,2,0,0,0,0,0.0211555828,4,1
1924,17,0,1,1,11.6951361667,15,0,4,0,0,1,0,2.3867995073,3,0
1925,15,1,0,2,16.3245570373,21,1,0,0,1,0,0,1.3610312879,4,1
1926,17,1,0,3,19.7652423029,1,0,1,1,1,0,0,3.51068089,0,0
1927,15,0,2,1,7.7770299295,18,0,1,0,1,0,0,1.4373707503,4,1
1928,18,1,2,4,0.9483127228,16,1,3,0,1,1,0,1.8044174585000001,4,0
1929,16,1,1,2,16.0234300659,4,1,2,1,1,0,0,3.2622698643,1,0
1930,15,1,0,3,12.0876143817,24,0,3,0,1,0,0,1.1696582381,4,1
1931,17,0,2,2,3.9708571774,17,0,3,0,0,0,0,1.401550934,4,1
1932,18,1,1,1,9.8965691324,27,0,3,0,0,1,0,0.5496018254,4,1
1933,15,0,2,1,14.8462049107,22,1,3,0,0,0,0,1.5165082679,4,1
1934,15,1,2,1,15.4082357414,20,1,3,0,0,0,0,2.0322195117,3,0
1935,18,0,2,0,9.99236824,17,1,3,1,1,0,0,2.2892997752,3,0
1936,15,0,1,1,6.1042906026,7,0,2,1,0,0,0,2.086687741,3,0
1937,16,1,0,1,19.4748516408,26,1,3,1,0,0,1,1.6676669905,4,1
1938,15,1,1,2,13.2672522191,14,1,3,0,0,0,0,2.5958890507,2,0
1939,16,0,1,2,8.1647503869,12,0,2,0,0,0,0,1.9507691767000002,4,0
1940,16,1,2,1,5.6092644841,12,0,4,0,0,0,0,2.1025418986,3,0
1941,18,1,0,1,14.6220596601,15,1,0,0,0,0,0,1.3791671997,4,1
1942,15,1,0,2,4.8436689119,21,0,2,0,0,0,0,0.6721996801,4,1
1943,18,0,2,1,3.4341997795,19,0,1,1,0,1,0,1.1416385675,4,1
1944,15,0,2,0,10.5966777792,12,0,1,0,0,0,1,1.6210121147,4,1
1945,15,1,3,1,5.7997478529,19,0,3,0,0,0,1,1.1221109734,4,1
1946,17,1,2,3,12.5781028985,1,0,4,0,0,0,0,3.4020441084,1,0
1947,15,1,1,3,2.3587734975,2,0,3,0,0,0,0,2.6838547387,2,0
1948,18,0,1,1,13.0988220913,14,1,4,1,0,1,0,2.9968562787,2,0
1949,16,0,2,2,5.66593056,22,1,1,1,1,0,0,1.2848657108000001,4,1
1950,15,1,1,2,0.004858688700000001,18,1,1,0,0,0,0,1.2010533026,4,1
1951,17,1,1,2,2.5387211535,12,0,2,0,1,0,0,1.9780217184,4,0
1952,18,1,0,2,18.6723075567,4,1,3,1,1,0,1,3.8366986402,0,0
1953,15,1,0,2,17.3470927823,25,1,0,1,1,0,0,1.1799034067,4,1
1954,18,1,2,1,4.6721806407,21,0,4,1,0,0,0,1.5400594595000001,4,1
1955,17,1,0,0,15.5674380909,5,0,3,0,0,0,1,3.1588582622,1,0
1956,17,0,0,2,12.1714318635,13,0,4,0,0,0,1,1.7524968355000001,4,0
1957,18,1,0,3,19.418094229,3,1,2,0,0,0,0,3.0451134821,1,0
1958,15,0,0,2,7.4721131907,21,0,2,0,1,1,0,1.1656039459,4,1
1959,16,1,0,3,13.6292122503,18,1,3,1,0,0,0,1.7857607911,4,0
1960,17,1,0,4,1.2707144485,22,0,3,0,1,0,0,0.8411087174,4,1
1961,15,0,3,1,7.9249469363,6,0,1,0,1,0,0,2.3971825576,3,0
1962,15,0,1,2,19.2763532238,3,1,4,0,0,0,0,3.5769090155,0,0
1963,16,0,0,2,10.779617489,1,0,3,1,0,1,0,3.2251582752,1,0
1964,17,0,0,4,5.7575900667,26,0,0,0,0,0,0,0.0,4,1
